task_id,account_id,project_id,created_by_user_id,assignee_user_id,task_status,priority,has_blocker,created_at_utc,start_at_utc,due_at_utc,completed_at_utc
tsk_001892,acc_0018,prj_00110,usr_00212,usr_00211,done,low,False,2026-02-11 00:00:00+00:00,2026-02-14 00:00:00+00:00,2026-02-27 00:00:00+00:00,2026-02-23 00:00:00+00:00
tsk_001893,acc_0018,prj_00110,usr_00210,usr_00206,in_progress,high,False,2026-02-05 00:00:00+00:00,2026-02-07 00:00:00+00:00,2026-02-28 00:00:00+00:00,
tsk_001894,acc_0018,prj_00110,usr_00205,usr_00209,done,medium,False,2026-02-11 00:00:00+00:00,2026-02-14 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-02-22 00:00:00+00:00
tsk_001895,acc_0018,prj_00110,usr_00206,usr_00208,backlog,high,False,2026-02-12 00:00:00+00:00,2026-02-15 00:00:00+00:00,2026-02-20 00:00:00+00:00,
tsk_001896,acc_0018,prj_00110,usr_00206,usr_00205,backlog,medium,False,2026-02-08 00:00:00+00:00,2026-02-10 00:00:00+00:00,2026-02-22 00:00:00+00:00,
tsk_001897,acc_0018,prj_00110,usr_00211,usr_00207,backlog,medium,False,2026-02-11 00:00:00+00:00,2026-02-11 00:00:00+00:00,2026-02-18 00:00:00+00:00,
tsk_001898,acc_0018,prj_00110,usr_00204,usr_00211,done,medium,False,2026-02-14 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-02-27 00:00:00+00:00,2026-02-19 00:00:00+00:00
tsk_001899,acc_0018,prj_00110,usr_00199,usr_00208,backlog,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-15 00:00:00+00:00,
tsk_001900,acc_0018,prj_00110,usr_00211,usr_00201,in_progress,low,False,2026-02-19 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-03-01 00:00:00+00:00,
tsk_001901,acc_0018,prj_00110,usr_00212,usr_00200,in_progress,medium,False,2026-02-11 00:00:00+00:00,2026-02-12 00:00:00+00:00,2026-02-23 00:00:00+00:00,
tsk_001902,acc_0018,prj_00110,usr_00204,usr_00200,backlog,high,False,2026-02-16 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-02-26 00:00:00+00:00,
tsk_001903,acc_0018,prj_00110,usr_00211,,done,medium,False,2026-02-05 00:00:00+00:00,2026-02-06 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-02-18 00:00:00+00:00
tsk_001904,acc_0018,prj_00110,usr_00207,usr_00202,in_progress,low,False,2026-02-22 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-02 00:00:00+00:00,
tsk_001905,acc_0018,prj_00110,usr_00211,usr_00202,cancelled,high,False,2026-02-18 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-02-26 00:00:00+00:00,
tsk_001906,acc_0018,prj_00110,usr_00207,usr_00201,backlog,high,False,2026-02-14 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-02-24 00:00:00+00:00,
tsk_001907,acc_0018,prj_00110,usr_00209,usr_00201,backlog,medium,False,2026-02-14 00:00:00+00:00,2026-02-16 00:00:00+00:00,2026-02-24 00:00:00+00:00,
tsk_001908,acc_0018,prj_00110,usr_00210,usr_00208,in_progress,medium,False,2026-02-19 00:00:00+00:00,2026-02-20 00:00:00+00:00,2026-03-08 00:00:00+00:00,
tsk_001909,acc_0018,prj_00110,usr_00200,usr_00206,in_progress,high,False,2026-02-11 00:00:00+00:00,2026-02-11 00:00:00+00:00,2026-02-24 00:00:00+00:00,
tsk_001910,acc_0018,prj_00111,usr_00206,usr_00205,in_progress,medium,False,2026-02-17 00:00:00+00:00,2026-02-18 00:00:00+00:00,2026-03-06 00:00:00+00:00,
tsk_001911,acc_0018,prj_00111,usr_00204,usr_00199,in_progress,high,False,2026-02-21 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-03-07 00:00:00+00:00,
tsk_001912,acc_0018,prj_00111,usr_00201,usr_00208,backlog,high,False,2026-02-21 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-13 00:00:00+00:00,
tsk_001913,acc_0018,prj_00111,usr_00209,usr_00205,backlog,medium,False,2026-02-15 00:00:00+00:00,2026-02-16 00:00:00+00:00,2026-02-28 00:00:00+00:00,
tsk_001914,acc_0018,prj_00111,usr_00212,usr_00208,done,high,False,2026-02-13 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-02-25 00:00:00+00:00
tsk_001915,acc_0018,prj_00111,usr_00212,usr_00202,backlog,low,False,2026-02-15 00:00:00+00:00,2026-02-18 00:00:00+00:00,2026-03-03 00:00:00+00:00,
tsk_001916,acc_0018,prj_00111,usr_00203,usr_00202,done,low,False,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-03 00:00:00+00:00,2026-02-22 00:00:00+00:00
tsk_001917,acc_0018,prj_00111,usr_00208,usr_00208,done,low,False,2026-02-15 00:00:00+00:00,2026-02-18 00:00:00+00:00,2026-03-06 00:00:00+00:00,2026-02-20 00:00:00+00:00
tsk_001918,acc_0018,prj_00111,usr_00202,,done,high,False,2026-02-16 00:00:00+00:00,2026-02-16 00:00:00+00:00,2026-03-02 00:00:00+00:00,2026-02-24 00:00:00+00:00
tsk_001919,acc_0018,prj_00111,usr_00201,,in_progress,high,False,2026-02-19 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-03-06 00:00:00+00:00,
tsk_001920,acc_0018,prj_00111,usr_00200,usr_00203,in_progress,low,False,2026-02-13 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-03-06 00:00:00+00:00,
tsk_001921,acc_0018,prj_00111,usr_00208,usr_00206,done,low,True,2026-02-15 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-02-18 00:00:00+00:00
tsk_001922,acc_0018,prj_00111,usr_00211,usr_00207,backlog,medium,False,2026-02-14 00:00:00+00:00,2026-02-16 00:00:00+00:00,2026-02-28 00:00:00+00:00,
tsk_001923,acc_0018,prj_00111,usr_00202,usr_00205,in_progress,high,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-13 00:00:00+00:00,
tsk_001924,acc_0018,prj_00111,usr_00207,usr_00200,backlog,low,False,2026-02-14 00:00:00+00:00,2026-02-16 00:00:00+00:00,2026-03-02 00:00:00+00:00,
tsk_001925,acc_0018,prj_00111,usr_00207,usr_00203,done,medium,False,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-01 00:00:00+00:00,2026-02-22 00:00:00+00:00
tsk_001926,acc_0018,prj_00111,usr_00211,usr_00200,backlog,high,False,2026-02-17 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-03-04 00:00:00+00:00,
tsk_001927,acc_0018,prj_00111,usr_00201,usr_00204,backlog,medium,False,2026-02-17 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-03-10 00:00:00+00:00,
tsk_001928,acc_0018,prj_00111,usr_00211,usr_00207,backlog,high,False,2026-02-15 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-03-02 00:00:00+00:00,
tsk_001929,acc_0018,prj_00111,usr_00201,usr_00208,backlog,medium,False,2026-02-19 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-04 00:00:00+00:00,
tsk_001930,acc_0018,prj_00111,usr_00205,usr_00209,done,medium,False,2026-02-18 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-02-21 00:00:00+00:00
tsk_001931,acc_0019,prj_00112,usr_00216,usr_00213,in_progress,medium,False,2026-02-23 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-11 00:00:00+00:00,
tsk_001932,acc_0019,prj_00112,usr_00217,usr_00219,backlog,medium,False,2026-02-10 00:00:00+00:00,2026-02-10 00:00:00+00:00,2026-02-18 00:00:00+00:00,
tsk_001933,acc_0019,prj_00112,usr_00213,usr_00218,done,low,False,2026-02-18 00:00:00+00:00,2026-02-20 00:00:00+00:00,2026-03-11 00:00:00+00:00,2026-02-21 00:00:00+00:00
tsk_001934,acc_0019,prj_00112,usr_00216,usr_00213,in_progress,medium,False,2026-02-19 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-02 00:00:00+00:00,
tsk_001935,acc_0019,prj_00112,usr_00219,usr_00213,in_progress,high,False,2026-02-11 00:00:00+00:00,2026-02-11 00:00:00+00:00,2026-02-23 00:00:00+00:00,
tsk_001936,acc_0019,prj_00112,usr_00220,usr_00215,done,low,False,2026-02-14 00:00:00+00:00,2026-02-16 00:00:00+00:00,2026-03-07 00:00:00+00:00,2026-02-17 00:00:00+00:00
tsk_001937,acc_0019,prj_00112,usr_00215,usr_00219,in_progress,low,False,2026-02-12 00:00:00+00:00,2026-02-14 00:00:00+00:00,2026-02-28 00:00:00+00:00,
tsk_001938,acc_0019,prj_00112,usr_00217,usr_00220,done,medium,False,2026-02-08 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-02-13 00:00:00+00:00
tsk_001939,acc_0019,prj_00112,usr_00217,usr_00218,done,high,True,2026-02-15 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-02-19 00:00:00+00:00
tsk_001940,acc_0019,prj_00112,usr_00214,usr_00218,done,low,False,2026-02-22 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_001941,acc_0019,prj_00112,usr_00216,usr_00218,backlog,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-05 00:00:00+00:00,
tsk_001942,acc_0019,prj_00112,usr_00213,usr_00216,in_progress,low,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-02 00:00:00+00:00,
tsk_001943,acc_0019,prj_00112,usr_00216,usr_00214,blocked,medium,True,2026-02-25 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-01 00:00:00+00:00,
tsk_001944,acc_0019,prj_00112,usr_00215,usr_00214,in_progress,high,False,2026-02-23 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-13 00:00:00+00:00,
tsk_001945,acc_0019,prj_00112,usr_00219,usr_00220,in_progress,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-19 00:00:00+00:00,
tsk_001946,acc_0019,prj_00112,usr_00220,usr_00215,backlog,medium,False,2026-02-11 00:00:00+00:00,2026-02-11 00:00:00+00:00,2026-02-18 00:00:00+00:00,
tsk_001947,acc_0019,prj_00112,usr_00217,usr_00216,in_progress,high,False,2026-02-24 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-17 00:00:00+00:00,
tsk_001948,acc_0019,prj_00112,usr_00219,,in_progress,medium,False,2026-02-12 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-03-05 00:00:00+00:00,
tsk_001949,acc_0019,prj_00112,usr_00219,usr_00214,in_progress,high,False,2026-02-09 00:00:00+00:00,2026-02-10 00:00:00+00:00,2026-02-23 00:00:00+00:00,
tsk_001950,acc_0019,prj_00112,usr_00218,,backlog,medium,False,2026-02-11 00:00:00+00:00,2026-02-11 00:00:00+00:00,2026-02-26 00:00:00+00:00,
tsk_001951,acc_0019,prj_00113,usr_00215,usr_00220,in_progress,high,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-19 00:00:00+00:00,
tsk_001952,acc_0019,prj_00113,usr_00220,usr_00220,in_progress,low,False,2026-02-24 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-16 00:00:00+00:00,
tsk_001953,acc_0019,prj_00113,usr_00216,usr_00215,backlog,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-18 00:00:00+00:00,
tsk_001954,acc_0019,prj_00113,usr_00217,usr_00216,in_progress,medium,False,2026-02-24 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-10 00:00:00+00:00,
tsk_001955,acc_0019,prj_00113,usr_00220,usr_00214,cancelled,low,False,2026-02-23 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-15 00:00:00+00:00,
tsk_001956,acc_0019,prj_00113,usr_00215,usr_00220,done,high,False,2026-02-20 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-02-23 00:00:00+00:00
tsk_001957,acc_0019,prj_00113,usr_00215,usr_00218,backlog,low,False,2026-02-21 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-03-14 00:00:00+00:00,
tsk_001958,acc_0019,prj_00113,usr_00217,usr_00214,backlog,low,False,2026-02-19 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-03-10 00:00:00+00:00,
tsk_001959,acc_0019,prj_00113,usr_00218,usr_00215,in_progress,high,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-09 00:00:00+00:00,
tsk_001960,acc_0019,prj_00113,usr_00216,,in_progress,medium,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-04 00:00:00+00:00,
tsk_001961,acc_0019,prj_00113,usr_00220,usr_00219,done,medium,False,2026-02-23 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-11 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_001962,acc_0019,prj_00113,usr_00220,usr_00216,done,medium,False,2026-02-24 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-08 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_001963,acc_0019,prj_00113,usr_00220,usr_00218,in_progress,high,False,2026-02-21 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-05 00:00:00+00:00,
tsk_001964,acc_0019,prj_00113,usr_00220,usr_00218,backlog,high,False,2026-02-23 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-15 00:00:00+00:00,
tsk_001965,acc_0019,prj_00113,usr_00213,usr_00216,backlog,critical,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-19 00:00:00+00:00,
tsk_001966,acc_0019,prj_00113,usr_00217,usr_00217,in_progress,medium,False,2026-02-22 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-03-03 00:00:00+00:00,
tsk_001967,acc_0019,prj_00113,usr_00218,usr_00217,done,low,False,2026-02-20 00:00:00+00:00,2026-02-20 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-02-21 00:00:00+00:00
tsk_001968,acc_0019,prj_00114,usr_00218,usr_00219,in_progress,medium,False,2026-02-19 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-03-01 00:00:00+00:00,
tsk_001969,acc_0019,prj_00114,usr_00220,usr_00216,in_progress,low,False,2026-02-20 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-03-06 00:00:00+00:00,
tsk_001970,acc_0019,prj_00114,usr_00218,usr_00220,backlog,high,False,2026-02-10 00:00:00+00:00,2026-02-12 00:00:00+00:00,2026-02-21 00:00:00+00:00,
tsk_001971,acc_0019,prj_00114,usr_00213,usr_00219,done,medium,False,2026-02-06 00:00:00+00:00,2026-02-07 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-02-13 00:00:00+00:00
tsk_001972,acc_0019,prj_00114,usr_00215,usr_00219,in_progress,low,False,2026-02-18 00:00:00+00:00,2026-02-18 00:00:00+00:00,2026-02-23 00:00:00+00:00,
tsk_001973,acc_0019,prj_00114,usr_00213,usr_00214,in_progress,medium,False,2026-02-11 00:00:00+00:00,2026-02-11 00:00:00+00:00,2026-02-14 00:00:00+00:00,
tsk_001974,acc_0019,prj_00114,usr_00215,usr_00219,in_progress,medium,False,2026-02-14 00:00:00+00:00,2026-02-16 00:00:00+00:00,2026-02-28 00:00:00+00:00,
tsk_001975,acc_0019,prj_00114,usr_00213,usr_00215,done,high,False,2026-02-13 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-02-20 00:00:00+00:00
tsk_001976,acc_0019,prj_00114,usr_00213,usr_00220,in_progress,medium,False,2026-02-19 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-07 00:00:00+00:00,
tsk_001977,acc_0019,prj_00114,usr_00213,usr_00213,in_progress,high,False,2026-02-10 00:00:00+00:00,2026-02-11 00:00:00+00:00,2026-02-15 00:00:00+00:00,
tsk_001978,acc_0019,prj_00114,usr_00219,usr_00217,backlog,low,False,2026-02-06 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-24 00:00:00+00:00,
tsk_001979,acc_0019,prj_00114,usr_00218,usr_00216,done,low,False,2026-02-15 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-03-08 00:00:00+00:00,2026-02-21 00:00:00+00:00
tsk_001980,acc_0019,prj_00114,usr_00218,usr_00217,backlog,low,False,2026-02-22 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-04 00:00:00+00:00,
tsk_001981,acc_0019,prj_00114,usr_00214,usr_00213,done,high,False,2026-02-12 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-03-03 00:00:00+00:00,2026-02-23 00:00:00+00:00
tsk_001982,acc_0019,prj_00114,usr_00215,usr_00218,done,high,True,2026-02-13 00:00:00+00:00,2026-02-15 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-02-24 00:00:00+00:00
tsk_001983,acc_0019,prj_00114,usr_00214,usr_00213,in_progress,medium,False,2026-02-05 00:00:00+00:00,2026-02-06 00:00:00+00:00,2026-02-14 00:00:00+00:00,
tsk_001984,acc_0019,prj_00115,usr_00215,usr_00216,cancelled,high,False,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00,2026-02-10 00:00:00+00:00,
tsk_001985,acc_0019,prj_00115,usr_00214,usr_00214,done,low,False,2026-01-19 00:00:00+00:00,2026-01-21 00:00:00+00:00,2026-02-02 00:00:00+00:00,2026-02-06 00:00:00+00:00
tsk_001986,acc_0019,prj_00115,usr_00220,usr_00218,backlog,medium,False,2026-02-18 00:00:00+00:00,2026-02-18 00:00:00+00:00,2026-02-25 00:00:00+00:00,
tsk_001987,acc_0019,prj_00115,usr_00216,usr_00219,backlog,medium,False,2026-01-18 00:00:00+00:00,2026-01-21 00:00:00+00:00,2026-01-26 00:00:00+00:00,
tsk_001988,acc_0019,prj_00115,usr_00219,usr_00215,in_progress,low,False,2026-02-01 00:00:00+00:00,2026-02-02 00:00:00+00:00,2026-02-07 00:00:00+00:00,
tsk_001989,acc_0019,prj_00115,usr_00220,,in_progress,low,False,2026-02-15 00:00:00+00:00,2026-02-18 00:00:00+00:00,2026-02-28 00:00:00+00:00,
tsk_001990,acc_0019,prj_00115,usr_00220,usr_00219,in_progress,medium,False,2026-01-18 00:00:00+00:00,2026-01-19 00:00:00+00:00,2026-02-05 00:00:00+00:00,
tsk_001991,acc_0019,prj_00115,usr_00218,usr_00213,done,medium,False,2026-02-24 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-05 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_001992,acc_0019,prj_00115,usr_00220,usr_00213,in_progress,low,False,2026-01-17 00:00:00+00:00,2026-01-17 00:00:00+00:00,2026-02-07 00:00:00+00:00,
tsk_001993,acc_0019,prj_00115,usr_00216,usr_00213,backlog,high,False,2026-02-04 00:00:00+00:00,2026-02-07 00:00:00+00:00,2026-02-20 00:00:00+00:00,
tsk_001994,acc_0019,prj_00115,usr_00214,usr_00216,backlog,medium,True,2026-01-31 00:00:00+00:00,2026-02-01 00:00:00+00:00,2026-02-07 00:00:00+00:00,
tsk_001995,acc_0019,prj_00115,usr_00217,usr_00218,in_progress,low,False,2026-01-29 00:00:00+00:00,2026-02-01 00:00:00+00:00,2026-02-20 00:00:00+00:00,
tsk_001996,acc_0019,prj_00115,usr_00219,usr_00216,done,medium,False,2026-02-08 00:00:00+00:00,2026-02-08 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-02-11 00:00:00+00:00
tsk_001997,acc_0019,prj_00115,usr_00220,usr_00218,done,medium,False,2026-02-04 00:00:00+00:00,2026-02-04 00:00:00+00:00,2026-02-20 00:00:00+00:00,2026-02-05 00:00:00+00:00
tsk_001998,acc_0019,prj_00115,usr_00219,usr_00219,backlog,medium,False,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00,2026-02-09 00:00:00+00:00,
tsk_001999,acc_0019,prj_00115,usr_00213,usr_00214,backlog,high,False,2026-01-22 00:00:00+00:00,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,
tsk_002000,acc_0019,prj_00115,usr_00220,usr_00213,cancelled,medium,False,2026-01-24 00:00:00+00:00,2026-01-25 00:00:00+00:00,2026-02-02 00:00:00+00:00,
tsk_002001,acc_0019,prj_00115,usr_00213,usr_00217,in_progress,high,False,2026-02-02 00:00:00+00:00,2026-02-03 00:00:00+00:00,2026-02-20 00:00:00+00:00,
tsk_002002,acc_0019,prj_00115,usr_00218,usr_00217,blocked,low,True,2026-02-07 00:00:00+00:00,2026-02-10 00:00:00+00:00,2026-02-25 00:00:00+00:00,
tsk_002003,acc_0019,prj_00115,usr_00219,usr_00220,in_progress,medium,False,2026-02-08 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-13 00:00:00+00:00,
tsk_002004,acc_0019,prj_00115,usr_00215,usr_00214,in_progress,medium,False,2026-02-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,2026-02-08 00:00:00+00:00,
tsk_002005,acc_0019,prj_00115,usr_00216,usr_00216,done,critical,False,2026-01-23 00:00:00+00:00,2026-01-24 00:00:00+00:00,2026-02-05 00:00:00+00:00,2026-02-11 00:00:00+00:00
tsk_002006,acc_0019,prj_00116,usr_00217,usr_00214,backlog,medium,False,2026-02-10 00:00:00+00:00,2026-02-10 00:00:00+00:00,2026-02-28 00:00:00+00:00,
tsk_002007,acc_0019,prj_00116,usr_00218,usr_00213,backlog,high,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-04 00:00:00+00:00,
tsk_002008,acc_0019,prj_00116,usr_00214,usr_00214,done,low,False,2026-02-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,2026-02-18 00:00:00+00:00,2026-02-10 00:00:00+00:00
tsk_002009,acc_0019,prj_00116,usr_00217,usr_00219,in_progress,high,False,2026-02-13 00:00:00+00:00,2026-02-16 00:00:00+00:00,2026-03-08 00:00:00+00:00,
tsk_002010,acc_0019,prj_00116,usr_00220,usr_00214,backlog,medium,False,2026-02-07 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-23 00:00:00+00:00,
tsk_002011,acc_0019,prj_00116,usr_00218,usr_00219,backlog,low,False,2026-02-19 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-03-10 00:00:00+00:00,
tsk_002012,acc_0019,prj_00116,usr_00215,usr_00219,in_progress,high,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-03 00:00:00+00:00,
tsk_002013,acc_0019,prj_00116,usr_00219,usr_00218,done,low,False,2026-02-20 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-03-11 00:00:00+00:00,2026-02-23 00:00:00+00:00
tsk_002014,acc_0019,prj_00116,usr_00213,usr_00215,in_progress,low,False,2026-02-19 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-05 00:00:00+00:00,
tsk_002015,acc_0019,prj_00116,usr_00215,usr_00213,done,medium,True,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-11 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_002016,acc_0019,prj_00116,usr_00219,usr_00216,in_progress,low,False,2026-02-22 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-03-15 00:00:00+00:00,
tsk_002017,acc_0019,prj_00116,usr_00220,usr_00220,backlog,medium,False,2026-02-08 00:00:00+00:00,2026-02-11 00:00:00+00:00,2026-02-27 00:00:00+00:00,
tsk_002018,acc_0019,prj_00116,usr_00214,usr_00215,backlog,high,False,2026-02-02 00:00:00+00:00,2026-02-02 00:00:00+00:00,2026-02-15 00:00:00+00:00,
tsk_002019,acc_0019,prj_00116,usr_00218,usr_00220,backlog,high,True,2026-02-23 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-02 00:00:00+00:00,
tsk_002020,acc_0019,prj_00116,usr_00215,usr_00215,cancelled,medium,False,2026-02-08 00:00:00+00:00,2026-02-10 00:00:00+00:00,2026-02-14 00:00:00+00:00,
tsk_002021,acc_0019,prj_00116,usr_00215,usr_00215,done,critical,False,2026-02-07 00:00:00+00:00,2026-02-08 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-02-22 00:00:00+00:00
tsk_002022,acc_0019,prj_00116,usr_00213,usr_00220,in_progress,medium,False,2026-02-21 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-06 00:00:00+00:00,
tsk_002023,acc_0019,prj_00116,usr_00220,usr_00214,in_progress,low,False,2026-02-11 00:00:00+00:00,2026-02-12 00:00:00+00:00,2026-02-18 00:00:00+00:00,
tsk_002024,acc_0019,prj_00116,usr_00213,usr_00215,in_progress,medium,False,2026-02-06 00:00:00+00:00,2026-02-06 00:00:00+00:00,2026-02-18 00:00:00+00:00,
tsk_002025,acc_0019,prj_00116,usr_00213,,cancelled,high,False,2026-02-09 00:00:00+00:00,2026-02-12 00:00:00+00:00,2026-02-15 00:00:00+00:00,
tsk_002026,acc_0019,prj_00116,usr_00213,usr_00216,done,low,False,2026-02-09 00:00:00+00:00,2026-02-10 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-02-18 00:00:00+00:00
tsk_002027,acc_0019,prj_00116,usr_00216,usr_00214,in_progress,high,False,2026-02-23 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-03-03 00:00:00+00:00,
tsk_002028,acc_0019,prj_00116,usr_00215,usr_00214,backlog,high,False,2026-02-10 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-02-27 00:00:00+00:00,
tsk_002029,acc_0019,prj_00116,usr_00216,usr_00217,backlog,high,False,2026-02-21 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-02-26 00:00:00+00:00,
tsk_002030,acc_0019,prj_00116,usr_00219,usr_00219,in_progress,medium,False,2026-02-16 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-02-23 00:00:00+00:00,
tsk_002031,acc_0019,prj_00117,usr_00220,usr_00215,in_progress,medium,False,2026-02-20 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-05 00:00:00+00:00,
tsk_002032,acc_0019,prj_00117,usr_00220,usr_00218,cancelled,medium,True,2026-02-19 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-02-28 00:00:00+00:00,
tsk_002033,acc_0019,prj_00117,usr_00213,usr_00213,in_progress,high,False,2026-02-23 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-02-27 00:00:00+00:00,
tsk_002034,acc_0019,prj_00117,usr_00220,usr_00219,in_progress,medium,False,2026-02-23 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-04 00:00:00+00:00,
tsk_002035,acc_0019,prj_00117,usr_00219,usr_00217,in_progress,high,False,2026-02-24 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-06 00:00:00+00:00,
tsk_002036,acc_0019,prj_00117,usr_00219,usr_00220,in_progress,low,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-16 00:00:00+00:00,
